b,n,c,m,dis
201621,101,201306,59,232.70927987740188
201621,101,201307,71,171.38006410789558
201621,101,201308,47,271.8996639805339
201621,101,201309,58,207.54228581086886
201621,101,201310,35,284.3492708662321
201621,101,201311,99,69.98733259152489
201621,101,201312,88,139.28167114191268
201621,101,201313,28,555.9125002570619
201621,101,201314,2,587.4243254342538
201621,101,201315,84,265.4250876854469
201621,101,201316,5,662.652282876923
201621,101,201317,37,249.6597039616481
201621,101,201318,15,307.457059695242
201621,101,201319,91,139.25993347308864
201621,101,201320,24,299.47170200154187
201621,101,201321,71,143.63863892215278
201621,101,201322,12,378.0093809126198
201621,101,201323,83,153.1145164406535
201621,101,201324,27,271.20791262080064
201621,101,201325,98,79.34289731693286
201621,101,201326,22,298.49962583456715
201621,101,201327,45,216.06500645173205
201621,101,201328,24,469.91033068141724
201621,101,201329,108,122.09710560370868
201621,101,201330,85,175.21994042482015
201621,101,201331,15,368.44048638551124
201621,101,201401,8,426.7091006686013
201621,101,201402,8,274.28551949345814
201621,101,201403,20,360.1427040531535
201621,101,201404,19,345.3819030306292
201621,101,201405,13,317.95538409299854
201621,101,201406,6,361.19840581270336
201621,101,201407,40,293.8460371630755
201621,101,201408,76,215.20314462512732
201621,101,201409,107,154.68785591387822
201621,101,201410,112,201.96045312232445
201621,101,201411,75,257.19369268013855
201621,101,201412,92,255.5959879203096
201621,101,201413,19,560.408655749143
201621,101,201414,20,338.11149051752153
201621,101,201415,69,157.81150490037498
201621,101,201416,125,272.01529025381666
201621,101,201417,21,354.5834872784538
201621,101,201418,34,344.8256825537381
201621,101,201419,65,272.7877109855487
201621,101,201420,25,276.5072899917494
201621,101,201421,58,216.85171634810018
201621,101,201422,102,203.35470737847947
201621,101,201423,24,261.18680690627946
201621,101,201501,27,179.2312414510593
201621,101,201502,16,363.8011809364412
201621,101,201503,24,359.37167626052786
201621,101,201504,50,196.5479393368001
201621,101,201505,10,436.89948613955926
201621,101,201506,69,367.43472804108944
201621,101,201507,44,301.453133353083
201621,101,201508,79,209.8043478710924
201621,101,201509,113,247.26398539117758
201621,101,201510,119,152.60069973894025
201621,101,201511,58,278.57076323596874
201621,101,201512,58,279.34160470270473
201621,101,201513,107,180.08028678983632
201621,101,201514,25,405.36252875701246
201621,101,201515,124,268.25759097346173
201621,101,201516,46,353.7609642543532
201621,101,201517,40,445.33867922154394
201621,101,201518,11,360.2898579869156
201621,101,201519,23,300.29343574651705
201621,101,201520,20,297.00021132059067
201621,101,201521,80,150.59537172176306
201621,101,201522,75,119.23390258845649
201621,101,201523,23,394.1653485885993
201621,101,201524,53,156.16247894475106
201621,101,201525,46,327.8281474427483
201621,101,201526,38,222.2968334633496
201621,101,201527,40,152.41908319851856
201621,101,201601,94,195.28937620756656
201621,101,201602,5,571.7811784537561
201621,101,201603,43,212.6655720948869
201621,101,201604,61,128.01222976353068
201621,101,201605,22,354.5509887116429
201621,101,201606,19,405.6201996371068
201621,101,201607,16,391.199681121407
201621,101,201608,37,185.6887454581192
201621,101,201609,15,340.02772966782703
201621,101,201610,56,319.60636507492086
201621,101,201611,6,449.36918573141514
201621,101,201612,32,195.80693691352343
201621,101,201613,15,375.6046546482173
201621,101,201614,85,215.9952764311281
201621,101,201615,4,311.49780996723814
201621,101,201616,99,260.79659590486307
201621,101,201617,80,125.20852477097824
201621,101,201618,80,393.50605641281606
201621,101,201620,28,423.3600576478471
201621,101,201621,101,0.0
201621,101,201622,76,148.17844276108752
201621,101,201623,26,286.1395868048724
201621,101,201624,11,420.2019266862174
201621,101,201625,56,205.1985407084834
201621,101,201626,66,141.33505546076637
201621,101,201701,9,362.13570644182533
201621,101,201702,46,221.7424176836714
201621,101,201703,19,361.37719666814655
201621,101,201704,44,240.45043831674187
201621,101,201705,115,313.02796798570364
201621,101,201706,24,493.40352219485186
201621,101,201707,25,303.2412758491518
201621,101,201709,68,118.91453753985354
201621,101,201710,80,260.1051895682968
201621,101,201711,26,511.8948822617434
201621,101,201712,33,485.6263641262339
201621,101,201713,84,157.80232864275143
201621,101,201714,51,232.07464706036248
201621,101,201715,37,346.27920283159705
201621,101,201716,81,274.7043322916844
201621,101,201717,38,327.8480430941131
201621,101,201718,120,279.43217801085854
201621,101,201719,80,167.11585394976336
201621,101,201720,85,113.20308702102122
201621,101,201721,51,317.0604979190239
201621,101,201722,37,298.14182439327004
201621,101,201723,66,159.77163085471096
201621,101,201724,62,229.90028644673703
201621,101,201725,23,331.83722027409885
201621,101,201726,64,281.8546009628299
201621,101,201727,43,151.96969290762402
201621,101,201801,19,347.92579904106225
201621,101,201802,29,353.35642202882207
201621,101,201803,42,263.0443838065125
201621,101,201804,108,300.61151561929074
201621,101,201805,37,325.9326430601694
201621,101,201806,22,301.01756224051576
201621,101,201807,46,229.64982377184955
201621,101,201808,71,210.42118862742083
201621,101,201809,51,262.9814927603567
201621,101,201810,112,289.44520133425004
201621,101,201811,18,467.32553749180875
201621,101,201812,104,291.36238751620095
201621,101,201813,43,313.3029120281436
201621,101,201814,83,299.79135993305323
201621,101,201815,21,314.2568750504648
201621,101,201817,8,621.7321738128453
201621,101,201818,94,275.18363263161507
201621,101,201819,78,242.68193397721444
201621,101,201820,36,337.5783393004284
201621,101,201821,48,372.90969584973425
201621,101,201822,105,237.02980207755957
201621,101,201823,63,256.7172736521806
201621,101,201824,69,360.37275400364524
201621,101,201825,54,259.49620867689435
201621,101,201826,86,192.3111680704877
201621,101,201827,9,358.6994033143377
201621,101,201828,37,235.31726580175874
201621,101,201829,27,252.61257191302155
201621,101,201901,30,293.07657066665405
201621,101,201902,52,287.64111135416465
201621,101,201903,6,452.10490409383334
201621,101,201904,47,277.44022144153223
201621,101,201905,94,299.9180221826791
201621,101,201906,9,391.7820967561705
201621,101,201907,77,221.5480318567069
201621,101,201908,29,255.5100771016664
201621,101,201909,158,222.7265576452873
201621,101,201910,62,282.63447198677795
201621,101,201911,61,201.24735464658352
201621,101,201912,52,256.00393256064154
201621,101,201913,127,384.99029497219436
201621,101,201914,26,300.50866899285967
201621,101,201915,31,347.18918376107183
201621,101,201916,6,416.88089608242007
201621,101,201917,65,257.35772526048015
201621,101,201918,85,195.20417600469088
201621,101,201919,44,400.10717482775954
201621,101,201920,27,187.5810363677395
201621,101,201921,36,344.456695369701
201621,101,201922,33,282.54851695870644
201621,101,201923,33,373.9036394826635
201621,101,201924,135,196.61319726346406
201621,101,201925,33,333.4800939740228
201621,101,201926,58,138.9377234914658
201621,101,201927,25,207.06863290046783
201621,101,201928,88,127.87471679071551
201621,101,201929,82,128.9263309072232
201621,101,202001,32,132.95561535469514
201621,101,202002,54,266.66703591174894
201621,101,202003,33,273.45604590310126
201621,101,202004,98,240.721732188127
201621,101,202005,36,426.87784512122977
201621,101,202006,33,231.8416615795273
201621,101,202007,50,150.05294719877037
201621,101,202008,133,298.2937973047537
201621,101,202009,103,288.8977403133189
201621,101,202010,47,282.0325414656161
201621,101,202011,62,235.16322354545946
201621,101,202012,18,274.4648690373039
201621,101,202013,20,452.9295530432741
201621,101,202014,32,222.39128078283946
201621,101,202015,17,299.401635951425
201621,101,202016,66,248.24502856209267
201621,101,202017,127,143.6250149002425
201621,101,202018,66,137.64600349346247
201621,101,202019,124,164.86230381982182
201621,101,202020,99,200.25929969139287
201621,101,202021,45,245.03883869201726
201621,101,202022,97,85.9378908219249
201621,101,202023,36,343.15247679081716
201622,76,201001,8,451.24533720101135
201622,76,201002,75,300.17649520195323
201622,76,201003,85,324.4185914486444
201622,76,201004,65,335.12575576613347
201622,76,201005,42,352.6695340538367
201622,76,201006,124,419.3852393933041
201622,76,201007,49,227.96311372408744
201622,76,201008,36,446.1831381923714
201622,76,201009,67,388.22550232994826
201622,76,201010,66,320.70016176522853
201622,76,201011,97,158.74143349262255
201622,76,201012,19,292.102292700005
201622,76,201013,141,199.96531342567036
201622,76,201014,45,185.19876462218215
201622,76,201101,57,375.95613053641245
201622,76,201102,63,160.97173308114952
201622,76,201103,34,418.3053945944914
201622,76,201104,100,429.50533339946014
201622,76,201105,80,290.167906540358
201622,76,201106,40,170.86173026494515
201622,76,201107,2,466.6861919943655
201622,76,201108,82,330.56713428550376
201622,76,201109,125,189.75760446303184
201622,76,201110,24,413.5858639184455
201622,76,201111,107,241.99416960306738
201622,76,201112,40,322.0560842905648
201622,76,201113,5,478.7217947234664
201622,76,201114,11,447.65436512937146
201622,76,201115,55,274.6548369691119
201622,76,201116,21,347.40303320857385
201622,76,201117,80,203.52551624854254
201622,76,201118,47,439.411334775141
201622,76,201119,82,188.52746787631807
201622,76,201120,19,439.66612042838534
201622,76,201121,18,398.77438995742204
201622,76,201201,10,419.7518337637752
201622,76,201202,14,295.2624390979285
201622,76,201203,27,193.1084601270161
201622,76,201204,34,164.06444270054786
201622,76,201205,81,381.7915724517826
201622,76,201206,42,345.4264135714106
201622,76,201207,30,391.30613732331506
201622,76,201208,82,251.8241458826981
201622,76,201209,116,261.01998011642723
201622,76,201210,75,270.5243601241475
201622,76,201211,101,247.06845737036656
201622,76,201212,4,515.9485724087522
201622,76,201213,77,288.63611839331344
201622,76,201214,228,302.55079493612874
201622,76,201215,82,179.79697424609776
201622,76,201216,48,165.41973676284618
201622,76,201217,86,204.41590871618513
201622,76,201218,16,407.70325122439374
201622,76,201219,6,438.97086962078066
201622,76,201220,45,416.17516574324645
201622,76,201221,76,236.41556892212333
201622,76,201222,13,353.17864105506504
201622,76,201223,78,252.45632553710408
201622,76,201224,66,161.1855293601906
201622,76,201225,12,437.5841681845382
201622,76,201301,37,439.712730046601
201622,76,201302,11,526.302832481948
201622,76,201303,20,369.82190208361
201622,76,201304,52,385.67052382448543
201622,76,201305,68,387.5282914489298
201622,76,201306,59,331.92838609631366
201622,76,201307,71,112.87683031153394
201622,76,201308,47,392.0664778796105
201622,76,201309,58,347.1253624164723
201622,76,201310,35,417.122248243869
201622,76,201311,99,119.9783157647508
201622,76,201312,88,236.43779312956727
201622,76,201313,28,508.4339180768224
201622,76,201314,2,546.4417206308043
201622,76,201315,84,370.4202877953497
201622,76,201316,5,636.3296655482466
201622,76,201317,37,353.8253962605864
201622,76,201318,15,337.560619856526
201622,76,201319,91,112.26477573188245
201622,76,201320,24,278.33244941544706
201622,76,201321,71,248.10892046354647
201622,76,201322,12,428.5304093506805
201622,76,201323,83,175.19898277796463
201622,76,201324,27,151.89788159670442
201622,76,201325,98,222.11894577889137
201622,76,201326,22,231.6409285515403
201622,76,201327,45,158.73433123331543
201622,76,201328,24,295.3699454841415
201622,76,201329,108,228.31466097380698
201622,76,201330,85,114.85544861226252
201622,76,201331,15,463.1176531286198
201622,76,201401,8,529.4694934134963
201622,76,201402,8,344.8467517866194
201622,76,201403,20,335.997370402036
201622,76,201404,19,442.31986795125493
201622,76,201405,13,342.37667781332516
201622,76,201406,6,433.0577039783787
201622,76,201407,40,403.2643292317946
201622,76,201408,76,141.17815581144868
201622,76,201409,107,181.6391936046476
201622,76,201410,112,199.1705903890534
201622,76,201411,75,181.6240613199409
201622,76,201412,92,371.6251306925271
201622,76,201413,19,446.463786982677
201622,76,201414,20,355.76933402271897
201622,76,201415,69,210.8666474504515
201622,76,201416,125,354.98975108673693
201622,76,201417,21,390.74574183890314
201622,76,201418,34,228.45463790087862
201622,76,201419,65,171.52293762604504
201622,76,201420,25,180.58523658463244
201622,76,201421,58,368.48918948489217
201622,76,201422,102,171.9934587423308
201622,76,201423,24,388.958823121312
201622,76,201501,27,297.16517470750347
201622,76,201502,16,304.7522385038818
201622,76,201503,24,390.7453247208581
201622,76,201504,50,125.5630354607831
201622,76,201505,10,479.750072868762
201622,76,201506,69,252.61849011592867
201622,76,201507,44,210.00174550913408
201622,76,201508,79,382.8940770314608
201622,76,201509,113,160.43201089520795
201622,76,201510,119,320.5909771184542
201622,76,201511,58,194.6194651461827
201622,76,201512,58,258.0828927311524
201622,76,201513,107,112.74864984538858
201622,76,201514,25,440.53461266402775
201622,76,201515,124,212.69310753291472
201622,76,201516,46,239.85506925173428
201622,76,201517,40,384.2852710298295
201622,76,201518,11,407.89023224201077
201622,76,201519,23,439.039982170253
201622,76,201520,20,238.21169616081443
201622,76,201521,80,117.15492658517105
201622,76,201522,75,216.6331339736947
201622,76,201523,23,388.1480247417075
201622,76,201524,53,216.92358944186694
201622,76,201525,46,254.02113605453695
201622,76,201526,38,170.77767385145486
201622,76,201527,40,159.1665001664131
201622,76,201601,94,162.5272939500356
201622,76,201602,5,536.3865023656728
201622,76,201603,43,376.25648314532873
201622,76,201604,61,226.16581323207322
201622,76,201605,22,371.6000073123862
201622,76,201606,19,413.22801255437696
